ID,Sample.Plate,Species,Region,Site,CollectionDate,Season,Rain,Depth,Symbiodinium,Breviolum,Cladocopium,Durusdinium,dom,background,totalSym
urban_237,Sample 1_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,0.8,0.10864378,0.03200971,0,0.85934651,D,B,1
urban_238,Sample 2_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,1.1,0.01733194,0.00546695,0,0.97720111,D,AB,1
urban_239,Sample 3_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,1.1,0.00310378,0.01668619,0,0.98021002,D,AB,1
urban_241,Sample 4_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,1.1,0,0.01166688,0,0.98833312,D,B,1
urban_242,Sample 5_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,0.8,0.19928257,0.06612665,0,0.73459077,D,B,1
urban_244,Sample 6_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,0.8,0.2995066,0,0,0.7004934,D,,1
nmfs_026,Sample 7_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,21-Jan,Winter,Dry,0.9,0.00165075,0,2.53E-05,0.99832399,D,AC,1
nmfs_027,Sample 8_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,21-Jan,Winter,Dry,0.9,8.75E-05,0,0,0.99991252,D,A,1
nmfs_028,Sample 9_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,21-Jan,Winter,Dry,1.2,0.04994726,0,0,0.95005274,D,A,1
nmfs_029,Sample 10_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,21-Jan,Winter,Dry,0.9,2.12E-04,0,0,0.99978777,D,A,1
nmfs_030,Sample 11_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,21-Jan,Winter,Dry,0.9,0.00221979,0,0,0.99778021,D,A,1
UR1 rex2,Sample 1_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.6,9.19E-05,3.15E-05,0,0.99987665,D,AB,1
UR10 rex,Sample 2_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.3,0.01517102,0,6.27E-05,0.98476627,D,AC,1
UR11 rex,Sample 3_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.3,0.02415304,0,0,0.97584696,D,A,1
UR12 cc5,Sample 4_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.3,0.03069877,0,0,0.96930123,D,A,1
UR13 cc5,Sample 5_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.3,0.0089879,0.00221975,0,0.98879235,D,AB,1
UR14 rex2,Sample 6_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.3,0.02624218,0,0,0.97375782,D,A,1
UR15 rex,Sample 7_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.3,0.31281388,0,0,0.68718612,D,,1
UR16 rex2,Sample 8_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.3,0,0,0,0,,,0
UR17 rex,Sample 9_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.6,0,0.99990004,2.62E-05,7.37E-05,B,CD,1
UR18 rex2,Sample 10_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.6,1.05E-04,0,0,0.9998947,D,A,1
UR19 rex,Sample 11_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.3,0.03141884,0.00567664,0,0.96290452,D,AB,1
UR2 rex,Sample 12_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.3,0.00331913,0.99537667,2.18E-04,0.00108575,B,ACD,1
UR20,Sample 1_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.3,0.02869801,0.00466535,0,0.96663664,D,AB,1
UR3 rex,Sample 2_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.3,0.00100014,0.99895832,0,4.15E-05,B,AD,1
UR4 rex,Sample 3_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.6,0.0070903,0,0,0.9929097,D,A,1
UR5 cc5,Sample 4_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.3,0,0,0,1,D,,1
UR6 rex,Sample 5_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.3,5.88E-04,0,0,0.99941205,D,A,1
UR7 rex,Sample 6_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.3,0,0,0,1,D,,1
UR8 rex,Sample 7_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.6,0.02822049,0,0,0.97177951,D,A,1
UR9 rex,Sample 8_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,0.6,0.07720769,0.00291053,0,0.91988178,D,AB,1
urban_116,Sample 9_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Oct,Fall,Wet,0.9,0.05280204,9.31E-04,0,0.94626737,D,AB,1
urban_120,Sample 10_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Oct,Fall,Wet,0.9,0.03626311,0.96317238,0,5.65E-04,B,AD,1
urban_123,Sample 11_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Oct,Fall,Wet,0.9,0.81355902,0,0,0.18644098,A,,1
urban_124,Sample 1_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,22-Oct,Fall,Wet,0.9,0.05634444,0.00696922,2.43E-04,0.93644307,D,ABC,1
urban_125,Sample 2_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,22-Oct,Fall,Wet,0.9,0.84735555,5.75E-04,2.23E-05,0.15204747,A,BC,1
urban_126,Sample 3_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,22-Oct,Fall,Wet,0.9,0.02834939,0.96998638,3.03E-04,0.00136167,B,ACD,1
urban_127,Sample 4_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,22-Oct,Fall,Wet,0.9,0.91366371,0,0,0.08633629,A,D,1
urban_129,Sample 5_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,22-Oct,Fall,Wet,0.9,0.04876911,0.94821759,1.28E-04,0.00288503,B,ACD,1
urban_181,Sample 6_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,23-Jan,Winter,Dry,1.2,0.03606879,0.96375357,1.78E-04,0,B,AC,1
urban_183,Sample 7_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,23-Jan,Winter,Dry,1.2,0.01010066,0.98500975,0.00488959,0,B,AC,1
urban_185,Sample 8_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,23-Jan,Winter,Dry,1.1,0.01281259,0.98707898,8.38E-06,1.00E-04,B,ACD,1
urban_186,Sample 9_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,23-Jan,Winter,Dry,1.1,0.05065814,0.94922768,1.14E-04,0,B,AC,1
urban_187,Sample 10_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,23-Jan,Winter,Dry,1.1,0.01392552,0.01180352,0,0.97427097,D,AB,1
urban_188,Sample 11_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,23-Jan,Winter,Dry,1.1,0.00204818,0.99779272,2.50E-06,1.57E-04,B,ACD,1
UR21,Sample 12_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,1.5,2.52E-04,0.02166356,0,0.97808489,D,AB,1
UR22 rex2,Sample 1_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,1.2,0.07465504,0.11180736,0,0.8135376,D,A,1
UR23 rex2,Sample 2_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,0.9,0.64872502,0.35125555,1.94E-05,0,A,C,1
UR24,Sample 3_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,0.6,0.0237157,0.97556681,0,7.17E-04,B,AD,1
UR25 rex,Sample 4_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,0.3,2.13E-05,0.99997379,4.86E-06,0,B,AC,1
UR26 rex2,Sample 5_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,1.2,0,0,0,1,D,,1
UR27 rex,Sample 6_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,1.2,0.05376995,7.43E-04,0,0.94548731,D,AB,1
UR28 rex,Sample 7_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,1.5,0,0.19814529,0,0.80185471,D,,1
UR29,Sample 8_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,0.9,0.0144749,0,0,0.9855251,D,A,1
UR30,Sample 9_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,1.2,0,0,0,1,D,,1
urban_003,Sample 10_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.00118201,0.99860454,1.11E-04,1.02E-04,B,ACD,1
urban_004,Sample 11_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.08911998,0.12432611,7.24E-04,0.78582948,D,AC,1
urban_007,Sample 1_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.03836457,0.9616224,1.30E-05,0,B,AC,1
urban_008,Sample 2_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.11839096,0.85893995,0,0.02266909,B,D,1
urban_011,Sample 3_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.02823118,0.96913131,1.75E-05,0.00261998,B,ACD,1
urban_014,Sample 4_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0,0.99931561,9.64E-06,6.75E-04,B,CD,1
urban_018,Sample 5_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.18192488,0.64870552,6.60E-05,0.16930364,B,C,1
urban_022,Sample 6_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.82425543,0.17507599,3.20E-06,6.65E-04,A,CD,1
urban_023,Sample 7_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.2538813,0.71568309,9.91E-04,0.02944434,B,CD,1
urban_026,Sample 8_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.00878784,0.00933496,0,0.98187719,D,AB,1
urban_027,Sample 9_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.82853061,0.1703535,1.44E-06,0.00111445,A,CD,1
urban_029,Sample 10_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.00218813,3.73E-05,0,0.99777452,D,AB,1
urban_032,Sample 11_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.02598162,0.97401838,0,0,B,A,1
urban_033,Sample 12_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.02261529,0.97656354,8.21E-04,0,B,AC,1
urban_034,Sample 1_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.01367174,0.00339356,0,0.98293471,D,AB,1
urban_035,Sample 2_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.20650295,0.23692655,4.78E-05,0.55652272,D,C,1
urban_036,Sample 3_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.08899052,0.91092157,8.79E-05,0,B,AC,1
urban_037,Sample 4_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.39858269,0.59796824,1.27E-05,0.00343638,B,CD,1
urban_038,Sample 5_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.16730789,0.83268681,5.30E-06,0,B,C,1
urban_039,Sample 6_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.23990196,0.75833025,2.45E-05,0.00174329,B,CD,1
urban_040,Sample 7_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.69303405,0.30696595,0,0,A,,1
P1,Sample 8_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Oct,Fall,Wet,2.4,0.15028587,0.84735738,3.46E-04,0.00201047,B,CD,1
urban_139,Sample 9_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Oct,Fall,Wet,2.4,0.05296411,0.00107308,0,0.94596281,D,AB,1
urban_148 rex,Sample 10_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Oct,Fall,Wet,2.4,0.08449387,0.91125836,2.05E-05,0.00422725,B,ACD,1
urban_152,Sample 11_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Oct,Fall,Wet,2.4,0.02035866,0.11653953,0,0.86310181,D,A,1
urban_155,Sample 1_UrbanPopgen_Plate31_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Oct,Fall,Wet,2.4,0.77856387,0.00398839,0,0.21744774,A,B,1
urban_161 rex,Sample 2_UrbanPopgen_Plate31_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Oct,Fall,Wet,2.4,0,0.00360013,0,0.99639987,D,B,1
urban_193,Sample 3_UrbanPopgen_Plate31_7-13-23_data.csv,Mcav,Miami urban,MacArthur North,23-Jan,Winter,Dry,1.1,0.78090236,0,0,0.21909764,A,,1
urban_209,Sample 4_UrbanPopgen_Plate31_7-13-23_data.csv,Mcav,Miami urban,MacArthur North,23-Jan,Winter,Dry,1.1,0.7716328,0,0,0.2283672,A,,1
urban_210,Sample 5_UrbanPopgen_Plate31_7-13-23_data.csv,Mcav,Miami urban,MacArthur North,23-Jan,Winter,Dry,1.1,0.83892561,0,4.69E-07,0.16107392,A,C,1
urban_012,Sample 6_UrbanPopgen_Plate31_7-13-23_data.csv,Mcav,Miami urban,Star Island,22-Jul,Summer,Wet,2.4,0.68646598,0,0,0.31353402,A,,1
urban_072,Sample 7_UrbanPopgen_Plate31_7-13-23_data.csv,Mcav,Miami urban,Star Island,22-Sep,Fall,Wet,5,0.73091195,0,5.20E-06,0.26908285,A,C,1
urban_073,Sample 8_UrbanPopgen_Plate31_7-13-23_data.csv,Mcav,Miami urban,Star Island,22-Sep,Fall,Wet,5,0.58825329,0,6.04E-06,0.41174068,A,C,1
urban_075,Sample 9_UrbanPopgen_Plate31_7-13-23_data.csv,Mcav,Miami urban,Star Island,22-Sep,Fall,Wet,5,0.78225578,0,1.45E-05,0.21772973,A,C,1
M2,Sample 10_UrbanPopgen_Plate31_7-13-23_data.csv,Mcav,Miami urban,Star Island,22-Oct,Fall,Wet,2.4,0.81978705,0,0,0.18021295,A,,1
urban_097,Sample 11_UrbanPopgen_Plate31_7-13-23_data.csv,Ofav,Miami offshore,Rainbow Reef,22-Oct,Fall,Wet,7.6,0.92072663,0.00356931,1.69E-04,0.07553483,A,BCD,1
OS16 rex,Sample 12_UrbanPopgen_Plate31_7-13-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Jun,Summer,Wet,7,0.07395878,0.92604122,0,0,B,A,1
urban_087,Sample 1_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Emerald Reef,22-Oct,Fall,Wet,7,0,0.42362276,0,0.57637724,D,,1
urban_088,Sample 2_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Emerald Reef,22-Oct,Fall,Wet,7.3,0.07732727,0.92267273,0,0,B,A,1
urban_089,Sample 3_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Emerald Reef,22-Oct,Fall,Wet,7.3,0.68707471,0.30880162,8.31E-05,0.0040406,A,CD,1
urban_158b,Sample 4_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Emerald Reef,23-Jan,Winter,Dry,7.3,0.10050617,0.48549872,1.07E-04,0.41388853,,C,1
urban_159b,Sample 5_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Emerald Reef,23-Jan,Winter,Dry,7.3,0.8368138,0.16285974,2.96E-06,3.23E-04,A,CD,1
urban_161b,Sample 6_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Emerald Reef,23-Jan,Winter,Dry,7.3,0.05655645,0.08689256,0,0.85655099,D,AB,1
urban_163b,Sample 7_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Emerald Reef,23-Jan,Winter,Dry,7.3,0.1459216,0.01274621,2.37E-05,0.84130844,D,BC,1
urban_166,Sample 8_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Emerald Reef,23-Jan,Winter,Dry,7.5,0,1,0,0,B,,1
nmfs_001 cc5,Sample 9_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Rainbow Reef,21-Jan,Winter,Dry,7,0.01228418,0.12716516,0,0.86055066,D,A,1
nmfs_002,Sample 10_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Rainbow Reef,21-Jan,Winter,Dry,6.7,0.05597083,0.71332378,0,0.23070539,B,A,1
nmfs_003,Sample 11_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Rainbow Reef,21-Jan,Winter,Dry,6.4,0.01157768,0.24610427,0.48767812,0.25463993,,A,1
nmfs_004,Sample 12_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Rainbow Reef,21-Jan,Winter,Dry,7,8.62E-04,0.47894536,0,0.52019261,D,A,1
OS3 rex2,Sample 1_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Emerald Reef,22-Jun,Summer,Wet,9.1,0.96792456,0.03207544,0,0,A,B,1
OS4 rex2,Sample 2_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Emerald Reef,22-Jun,Summer,Wet,9.1,0.08910321,0,4.10E-04,0.91048674,D,AC,1
urban_326,Sample 3_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Emerald Reef,23-Jun,Summer,Wet,8.2,0.18404426,6.54E-05,0.76200259,0.05388774,C,BD,1
urban_307,Sample 4_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Rainbow Reef,23-Jun,Summer,Wet,6.1,4.13E-04,3.93E-05,0.15721984,0.84232768,D,AB,1
urban_308,Sample 5_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Rainbow Reef,23-Jun,Summer,Wet,6.1,0.99982663,1.54E-04,0,1.89E-05,A,BD,1
urban_309,Sample 6_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Rainbow Reef,23-Jun,Summer,Wet,4.9,0.99941452,5.85E-04,0,0,A,B,1
urban_310,Sample 7_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Rainbow Reef,23-Jun,Summer,Wet,4.9,0,0.99945366,5.46E-04,0,B,C,1
urban_318,Sample 8_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Rainbow Reef,23-Jun,Summer,Wet,5.5,0.00259082,5.51E-05,4.01E-04,0.99695299,D,ABC,1
urban_320,Sample 9_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Rainbow Reef,23-Jun,Summer,Wet,5.8,0.01015869,0.09508321,0,0.8947581,D,AB,1
urban_213,Sample 10_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,0.6,0,0,0,1,D,,1
urban_214,Sample 11_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,0.6,0.95820505,0,0,0.04179495,A,D,1
urban_222,Sample 12_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,0.6,0,0,0,1,D,,1
urban_224,Sample 1_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,0.6,0.31575517,6.13E-05,8.64E-07,0.68418266,D,BC,1
urban_226,Sample 2_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,1.2,0.23299119,0,0,0.76700881,D,,1
urban_231,Sample 3_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,0.3,9.38E-04,0,0,0.99906238,D,A,1
urban_240,Sample 4_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,1.1,0.02463819,0,0,0.97536181,D,A,1
urban_243,Sample 5_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,0.8,0.01524449,0,0,0.98475551,D,A,1
urban_331,Sample 6_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami offshore,Emerald Reef,23-Jul,Summer,Wet,6.4,0,0,0,1,D,,1
urban_332,Sample 7_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami offshore,Emerald Reef,23-Jul,Summer,Wet,5.8,2.38E-04,0,0.97786829,0.02189389,C,AD,1
urban_333,Sample 8_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami offshore,Emerald Reef,23-Jul,Summer,Wet,6.7,1.79E-04,0,0,0.99982135,D,A,1
urban_334,Sample 9_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami offshore,Emerald Reef,23-Jul,Summer,Wet,6.7,0,0,0,1,D,,1
urban_335,Sample 10_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami offshore,Emerald Reef,23-Jul,Summer,Wet,6.7,0.01461731,0.98538269,0,0,B,A,1
urban_222,Sample 11_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,0.6,0.45591204,0,0,0.54408796,D,,1