ID,Sample.Plate,Species,Region,Site,CollectionDate,Season,Rain,sampleName,fileName,totalSym,propA,propB,propC,propD,dom,coDom,background
OS23 rex,Sample 5_UrbanPopgen_Plate18_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,22-Jul,Summer,Wet,Sample 5,UrbanPopgen_Plate18_7-10-23_data.csv,1,0,1,0,0,B,B,""
OS24,Sample 6_UrbanPopgen_Plate18_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,22-Jul,Summer,Wet,Sample 6,UrbanPopgen_Plate18_7-10-23_data.csv,2,1,1,0,0,A,AB,""
OS5 rex,Sample 7_UrbanPopgen_Plate18_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,22-Jun,Summer,Wet,Sample 7,UrbanPopgen_Plate18_7-10-23_data.csv,2,0.050943913724661054,0,1,0.9490560862753389,C,CD,A
OS6 rex,Sample 8_UrbanPopgen_Plate18_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,22-Jun,Summer,Wet,Sample 8,UrbanPopgen_Plate18_7-10-23_data.csv,0.9999999999999999,0.5573717096420358,0.001543298578694067,1.9729644730997497e-4,0.44088769533196015,A,AD,BC
OS7 rex,Sample 9_UrbanPopgen_Plate18_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,22-Jun,Summer,Wet,Sample 9,UrbanPopgen_Plate18_7-10-23_data.csv,1,0.0016318314976561574,0.004603332361739528,0,0.9937648361406043,D,D,AB
OS8 rex,Sample 10_UrbanPopgen_Plate18_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,22-Jun,Summer,Wet,Sample 10,UrbanPopgen_Plate18_7-10-23_data.csv,1,0,0.9699188147371653,0,0.030081185262834636,B,B,D
OS9 rex,Sample 11_UrbanPopgen_Plate18_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,22-Jun,Summer,Wet,Sample 11,UrbanPopgen_Plate18_7-10-23_data.csv,0.9999999999999999,9.324352824084958e-6,0.9999906756471758,0,0,B,B,A
urban_078,Sample 1_UrbanPopgen_Plate19_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,22-Oct,Fall,Wet,Sample 1,UrbanPopgen_Plate19_7-10-23_data.csv,1,0.1527920865046832,0,0,0.8472079134953168,D,DA,""
urban_079,Sample 2_UrbanPopgen_Plate19_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,22-Oct,Fall,Wet,Sample 2,UrbanPopgen_Plate19_7-10-23_data.csv,1.0000000000000002,0.004532822914705317,0.9951942409011393,0,2.729361841554866e-4,B,B,AD
urban_086,Sample 3_UrbanPopgen_Plate19_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,22-Oct,Fall,Wet,Sample 3,UrbanPopgen_Plate19_7-10-23_data.csv,1,0.012978004910157569,0,1.6027115156779464e-4,0.9868617239382746,D,D,AC
urban_090,Sample 4_UrbanPopgen_Plate19_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,22-Oct,Fall,Wet,Sample 4,UrbanPopgen_Plate19_7-10-23_data.csv,2,0.009808331969630388,1,0,0.9901916680303696,B,BD,A
urban_171,Sample 5_UrbanPopgen_Plate19_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,23-Jan,Winter,Dry,Sample 5,UrbanPopgen_Plate19_7-10-23_data.csv,1,0.01291165645533941,0.027111928540994142,0.006096649674400232,0.9538797653292662,D,D,ABC
urban_173,Sample 6_UrbanPopgen_Plate19_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,23-Jan,Winter,Dry,Sample 6,UrbanPopgen_Plate19_7-10-23_data.csv,1,0.03383259695345822,0.9659149795022128,2.524235443289474e-4,0,B,B,AC
urban_321,Sample 7_UrbanPopgen_Plate19_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,23-Jun,Summer,Wet,Sample 7,UrbanPopgen_Plate19_7-10-23_data.csv,1,9.080094620666225e-4,0.003260262704039682,0.0010252702809018862,0.9948064575529918,D,D,ABC
urban_322 cc5,Sample 8_UrbanPopgen_Plate19_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,23-Jun,Summer,Wet,Sample 8,UrbanPopgen_Plate19_7-10-23_data.csv,1,0,0.9962870017875549,5.476040133135792e-4,0.0031653941991314845,B,B,CD
urban_323 cc5,Sample 9_UrbanPopgen_Plate19_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,23-Jun,Summer,Wet,Sample 9,UrbanPopgen_Plate19_7-10-23_data.csv,1,1.2255544902474716e-5,0.999954005421611,3.373903348658383e-5,0,B,B,AC
urban_324,Sample 10_UrbanPopgen_Plate19_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,23-Jun,Summer,Wet,Sample 10,UrbanPopgen_Plate19_7-10-23_data.csv,1,0.10903990498359563,0.006833296494902981,0.0059352406243429355,0.8781915578971584,D,DA,BC
urban_325 cc5,Sample 11_UrbanPopgen_Plate19_7-10-23_data.csv,Pseu,Miami offshore,Emerald Reef,23-Jun,Summer,Wet,Sample 11,UrbanPopgen_Plate19_7-10-23_data.csv,1,0.0016331155615020379,0.9975582235747893,8.086608637087062e-4,0,B,B,AC
nmfs_006,Sample 12_UrbanPopgen_Plate19_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,21-Jan,Winter,Dry,Sample 12,UrbanPopgen_Plate19_7-10-23_data.csv,1,0.0017890284057078961,0.9982109715942921,0,0,B,B,A
nmfs_007,Sample 1_UrbanPopgen_Plate20_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,21-Jan,Winter,Dry,Sample 1,UrbanPopgen_Plate20_7-10-23_data.csv,0.9999999999999999,0,0.9985079331097444,0,0.0014920668902554835,B,B,D
nmfs_008,Sample 2_UrbanPopgen_Plate20_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,21-Jan,Winter,Dry,Sample 2,UrbanPopgen_Plate20_7-10-23_data.csv,1,0,1,0,0,B,B,""
nmfs_009,Sample 3_UrbanPopgen_Plate20_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,21-Jan,Winter,Dry,Sample 3,UrbanPopgen_Plate20_7-10-23_data.csv,1,7.843143614298135e-6,0.9999921568563858,0,0,B,B,A
nmfs_010,Sample 4_UrbanPopgen_Plate20_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,21-Jan,Winter,Dry,Sample 4,UrbanPopgen_Plate20_7-10-23_data.csv,1,0.7379400197715802,0.26196146681293087,0,9.85134154889229e-5,A,AB,D
OS11 cc5,Sample 5_UrbanPopgen_Plate20_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Jun,Summer,Wet,Sample 5,UrbanPopgen_Plate20_7-10-23_data.csv,1,3.4822145466793526e-4,0.9996517785453322,0,0,B,B,A
OS12 rex2,Sample 6_UrbanPopgen_Plate20_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Jun,Summer,Wet,Sample 6,UrbanPopgen_Plate20_7-10-23_data.csv,1,1.0501032818956908e-4,0.006109373492435681,0,0.9937856161793748,D,D,AB
OS13 rex,Sample 7_UrbanPopgen_Plate20_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Jun,Summer,Wet,Sample 7,UrbanPopgen_Plate20_7-10-23_data.csv,1.0000000000000002,0,0.002720741047275064,0,0.9972792589527251,D,D,B
OS14 rex,Sample 8_UrbanPopgen_Plate20_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Jun,Summer,Wet,Sample 8,UrbanPopgen_Plate20_7-10-23_data.csv,1,0.005233105392291995,0.994766894607708,0,0,B,B,A
OS15 rex,Sample 9_UrbanPopgen_Plate20_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Jun,Summer,Wet,Sample 9,UrbanPopgen_Plate20_7-10-23_data.csv,2,1,0.002156078838179261,2.602633380023483e-4,0.9975836578238184,A,AD,BC
OS16 rex,Sample 10_UrbanPopgen_Plate20_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Jun,Summer,Wet,Sample 10,UrbanPopgen_Plate20_7-10-23_data.csv,1,1,0,0,0,A,A,""
OS17 rex,Sample 11_UrbanPopgen_Plate20_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Jun,Summer,Wet,Sample 11,UrbanPopgen_Plate20_7-10-23_data.csv,1,0.0015529337693886433,0.9984470662306114,0,0,B,B,A
OS18 rex,Sample 1_UrbanPopgen_Plate21_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Jun,Summer,Wet,Sample 1,UrbanPopgen_Plate21_7-10-23_data.csv,1,0,1,0,0,B,B,""
OS19 rex2,Sample 2_UrbanPopgen_Plate21_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Jun,Summer,Wet,Sample 2,UrbanPopgen_Plate21_7-10-23_data.csv,0.9999999999999999,0.18145471992528098,0.8185452800747189,0,0,B,BA,""
OS20 rex,Sample 3_UrbanPopgen_Plate21_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Jun,Summer,Wet,Sample 3,UrbanPopgen_Plate21_7-10-23_data.csv,1,0.0012531251689951325,0.9987319799250323,1.4894905972645329e-5,0,B,B,AC
urban_092,Sample 4_UrbanPopgen_Plate21_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Oct,Fall,Wet,Sample 4,UrbanPopgen_Plate21_7-10-23_data.csv,1,4.9001479964093095e-5,0,0,0.9999509985200359,D,D,A
urban_103,Sample 5_UrbanPopgen_Plate21_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Oct,Fall,Wet,Sample 5,UrbanPopgen_Plate21_7-10-23_data.csv,2,9.049468114090282e-4,0.9990950531885909,0,1,D,DB,A
urban_107,Sample 6_UrbanPopgen_Plate21_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Oct,Fall,Wet,Sample 6,UrbanPopgen_Plate21_7-10-23_data.csv,1,0.6698804643000918,9.438114902127482e-4,0,0.32917572420969543,A,AD,B
urban_108,Sample 7_UrbanPopgen_Plate21_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Oct,Fall,Wet,Sample 7,UrbanPopgen_Plate21_7-10-23_data.csv,0.9999999999999999,0.046250210832458415,0,0,0.9537497891675415,D,D,A
urban_109,Sample 8_UrbanPopgen_Plate21_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Oct,Fall,Wet,Sample 8,UrbanPopgen_Plate21_7-10-23_data.csv,1,0.6476540810943798,0.3521196421076889,0,2.2627679793130095e-4,A,AB,D
urban_110,Sample 9_UrbanPopgen_Plate21_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Oct,Fall,Wet,Sample 9,UrbanPopgen_Plate21_7-10-23_data.csv,1,0.9487192429824028,0.05121545238164096,3.98544161749491e-5,2.5450219781295555e-5,A,A,BCD
urban_111,Sample 10_UrbanPopgen_Plate21_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Oct,Fall,Wet,Sample 10,UrbanPopgen_Plate21_7-10-23_data.csv,1,0.00933475173122669,0.9906652482687733,0,0,B,B,A
urban_311,Sample 11_UrbanPopgen_Plate21_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,23-Jun,Summer,Wet,Sample 11,UrbanPopgen_Plate21_7-10-23_data.csv,1,3.616351617271816e-5,0.9999555491678052,8.287316022134814e-6,0,B,B,AC
urban_312,Sample 12_UrbanPopgen_Plate21_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,23-Jun,Summer,Wet,Sample 12,UrbanPopgen_Plate21_7-10-23_data.csv,1,0,0.8864911309881421,0,0.11350886901185782,B,BD,""
urban_315,Sample 1_UrbanPopgen_Plate22_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,23-Jun,Summer,Wet,Sample 1,UrbanPopgen_Plate22_7-10-23_data.csv,1,0,1,0,0,B,B,""
urban_317,Sample 2_UrbanPopgen_Plate22_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,23-Jun,Summer,Wet,Sample 2,UrbanPopgen_Plate22_7-10-23_data.csv,1,0.6251862319325794,0.015919706613390774,1.5944958218368774e-4,0.35873461187184613,A,AD,BC
urban_319,Sample 3_UrbanPopgen_Plate22_7-10-23_data.csv,Pseu,Miami offshore,Rainbow Reef,23-Jun,Summer,Wet,Sample 3,UrbanPopgen_Plate22_7-10-23_data.csv,1,0,1,0,0,B,B,""
urban_211,Sample 4_UrbanPopgen_Plate22_7-10-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 4,UrbanPopgen_Plate22_7-10-23_data.csv,1,1.5627387001030963e-4,0,0,0.9998437261299897,D,D,A
urban_212,Sample 5_UrbanPopgen_Plate22_7-10-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 5,UrbanPopgen_Plate22_7-10-23_data.csv,0.9999999999999999,7.417148731153769e-4,0.024787384505672177,0,0.9744709006212123,D,D,AB
urban_215,Sample 6_UrbanPopgen_Plate22_7-10-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 6,UrbanPopgen_Plate22_7-10-23_data.csv,1,9.374547911859913e-4,0,0,0.999062545208814,D,D,A
urban_216,Sample 7_UrbanPopgen_Plate22_7-10-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 7,UrbanPopgen_Plate22_7-10-23_data.csv,0.9999999999999999,0.004794247531414768,0,0,0.9952057524685851,D,D,A
urban_217,Sample 8_UrbanPopgen_Plate22_7-10-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 8,UrbanPopgen_Plate22_7-10-23_data.csv,1,1.1120940087191281e-4,0,0,0.999888790599128,D,D,A
urban_218,Sample 9_UrbanPopgen_Plate22_7-10-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 9,UrbanPopgen_Plate22_7-10-23_data.csv,1,0.003078158033089169,0,0,0.9969218419669109,D,D,A
urban_219,Sample 10_UrbanPopgen_Plate22_7-10-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 10,UrbanPopgen_Plate22_7-10-23_data.csv,1,0,0.028709779619679864,0,0.9712902203803201,D,D,B
urban_220,Sample 11_UrbanPopgen_Plate22_7-10-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 11,UrbanPopgen_Plate22_7-10-23_data.csv,1,0,0.010025396672444575,0,0.9899746033275554,D,D,B
urban_221,Sample 1_UrbanPopgen_Plate23_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 1,UrbanPopgen_Plate23_7-11-23_data.csv,1,0.0013363567896240282,0.12712994627395105,0,0.8715336969364249,D,DB,A
urban_223,Sample 2_UrbanPopgen_Plate23_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 2,UrbanPopgen_Plate23_7-11-23_data.csv,0.9999999999999999,0,0.0023838293811675815,0,0.9976161706188323,D,D,B
urban_225,Sample 3_UrbanPopgen_Plate23_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 3,UrbanPopgen_Plate23_7-11-23_data.csv,1,0.004175575389998795,0.0013552180543350886,0,0.9944692065556662,D,D,AB
urban_227,Sample 4_UrbanPopgen_Plate23_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 4,UrbanPopgen_Plate23_7-11-23_data.csv,1,0.008016813636443059,0,0,0.991983186363557,D,D,A
urban_228,Sample 5_UrbanPopgen_Plate23_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 5,UrbanPopgen_Plate23_7-11-23_data.csv,0.9999999999999999,0.016160271519150043,0,0,0.9838397284808499,D,D,A
urban_229,Sample 6_UrbanPopgen_Plate23_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 6,UrbanPopgen_Plate23_7-11-23_data.csv,1.0000000000000002,5.051173944215106e-5,0,0,0.999949488260558,D,D,A
urban_230,Sample 7_UrbanPopgen_Plate23_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 7,UrbanPopgen_Plate23_7-11-23_data.csv,0.9999999999999999,0.01190139318454134,0,0,0.9880986068154586,D,D,A
urban_232,Sample 8_UrbanPopgen_Plate23_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 8,UrbanPopgen_Plate23_7-11-23_data.csv,1,5.393905207432786e-4,0,0,0.9994606094792567,D,D,A
urban_233,Sample 9_UrbanPopgen_Plate23_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 9,UrbanPopgen_Plate23_7-11-23_data.csv,0.9999999999999999,0.005989826059576057,0.008941626783612901,0,0.9850685471568109,D,D,AB
urban_234,Sample 10_UrbanPopgen_Plate23_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 10,UrbanPopgen_Plate23_7-11-23_data.csv,1,0,0.03817147813334296,0,0.961828521866657,D,D,B
urban_235,Sample 11_UrbanPopgen_Plate23_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 11,UrbanPopgen_Plate23_7-11-23_data.csv,1,0.017991569172005638,0,0,0.9820084308279944,D,D,A
urban_236,Sample 12_UrbanPopgen_Plate23_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 12,UrbanPopgen_Plate23_7-11-23_data.csv,1.0000000000000002,0,0,5.4183814105520186e-5,0.9999458161858946,D,D,C
urban_237,Sample 1_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 1,UrbanPopgen_Plate24_7-11-23_data.csv,1,0.013852744643767262,0,0,0.9861472553562327,D,D,A
urban_238,Sample 2_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 2,UrbanPopgen_Plate24_7-11-23_data.csv,0.9999999999999999,0.0019559040885760103,0.005552488532574575,0,0.9924916073788493,D,D,AB
urban_239,Sample 3_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 3,UrbanPopgen_Plate24_7-11-23_data.csv,1,3.458190109655457e-4,0.016732356867152666,0,0.9829218241218818,D,D,AB
urban_241,Sample 4_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 4,UrbanPopgen_Plate24_7-11-23_data.csv,1,0,0.011666884846130399,0,0.9883331151538697,D,D,B
urban_242,Sample 5_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 5,UrbanPopgen_Plate24_7-11-23_data.csv,0.9999999999999999,0.026909206410826524,0.0803619803135891,0,0.8927288132755843,D,D,AB
urban_244,Sample 6_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 6,UrbanPopgen_Plate24_7-11-23_data.csv,0.9999999999999999,0.045352663442473955,0,0,0.954647336557526,D,D,A
nmfs_026,Sample 7_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,21-Jan,Winter,Dry,Sample 7,UrbanPopgen_Plate24_7-11-23_data.csv,1,1.8368574647240185e-4,0,2.5298712350586884e-5,0.999791015541177,D,D,AC
nmfs_027,Sample 8_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,21-Jan,Winter,Dry,Sample 8,UrbanPopgen_Plate24_7-11-23_data.csv,2,1,0,0,1,A,AD,""
nmfs_028,Sample 9_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,21-Jan,Winter,Dry,Sample 9,UrbanPopgen_Plate24_7-11-23_data.csv,1,0.005807535938430031,0,0,0.9941924640615699,D,D,A
nmfs_029,Sample 10_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,21-Jan,Winter,Dry,Sample 10,UrbanPopgen_Plate24_7-11-23_data.csv,0.9999999999999999,2.3586055441878804e-5,0,0,0.999976413944558,D,D,A
nmfs_030,Sample 11_UrbanPopgen_Plate24_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,21-Jan,Winter,Dry,Sample 11,UrbanPopgen_Plate24_7-11-23_data.csv,1,0,0,0,1,D,D,""
UR1 rex2,Sample 1_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 1,UrbanPopgen_Plate25_7-11-23_data.csv,1,1.0207793058492123e-5,0,0,0.9999897922069415,D,D,A
UR10 rex,Sample 2_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 2,UrbanPopgen_Plate25_7-11-23_data.csv,1,0.0017087109132100725,0,6.357560569183657e-5,0.9982277134810981,D,D,AC
UR11 rex,Sample 3_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 3,UrbanPopgen_Plate25_7-11-23_data.csv,1,0.0027425515585201617,0,0,0.9972574484414798,D,D,A
UR12 cc5,Sample 4_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 4,UrbanPopgen_Plate25_7-11-23_data.csv,1,0.003506663744488567,0,0,0.9964933362555115,D,D,A
UR13 cc5,Sample 5_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 5,UrbanPopgen_Plate25_7-11-23_data.csv,0.9999999999999999,0.0010066985912296168,0.00223762485160741,0,0.9967556765571629,D,D,AB
UR14 rex2,Sample 6_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 6,UrbanPopgen_Plate25_7-11-23_data.csv,0.9999999999999999,0.002985437561302994,0,0,0.9970145624386969,D,D,A
UR15 rex,Sample 7_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 7,UrbanPopgen_Plate25_7-11-23_data.csv,1,0.04814381169001308,0,0,0.9518561883099869,D,D,A
UR16 rex2,Sample 8_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 8,UrbanPopgen_Plate25_7-11-23_data.csv,0,0,0,0,0,"","",""
UR17 rex,Sample 9_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 9,UrbanPopgen_Plate25_7-11-23_data.csv,1,0,0.9999000391521178,2.624885501327066e-5,7.371199286906996e-5,B,B,CD
UR18 rex2,Sample 10_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 10,UrbanPopgen_Plate25_7-11-23_data.csv,1,0,0,0,1,D,D,""
UR19 rex,Sample 11_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 11,UrbanPopgen_Plate25_7-11-23_data.csv,1,0.0035912785566313728,0.00583973294860251,0,0.9905689884947662,D,D,AB
UR2 rex,Sample 12_UrbanPopgen_Plate25_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 12,UrbanPopgen_Plate25_7-11-23_data.csv,0.9999999999999999,3.6988306685886214e-4,0.998322054209983,2.1909648455441233e-4,0.0010889662386036746,B,B,ACD
UR20,Sample 1_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 1,UrbanPopgen_Plate26_7-11-23_data.csv,1,0.0032721377866374033,0.0047874752262064176,0,0.9919403869871563,D,D,AB
UR3 rex,Sample 2_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 2,UrbanPopgen_Plate26_7-11-23_data.csv,1,1.11225901320203e-4,0.9998472048467715,0,4.156925190842803e-5,B,B,AD
UR4 rex,Sample 3_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 3,UrbanPopgen_Plate26_7-11-23_data.csv,1,7.928075769738384e-4,0,0,0.9992071924230261,D,D,A
UR5 cc5,Sample 4_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 4,UrbanPopgen_Plate26_7-11-23_data.csv,1,0,0,0,1,D,D,""
UR6 rex,Sample 5_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 5,UrbanPopgen_Plate26_7-11-23_data.csv,1,0,0,0,1,D,D,""
UR7 rex,Sample 6_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 6,UrbanPopgen_Plate26_7-11-23_data.csv,1,0,0,0,1,D,D,""
UR8 rex,Sample 7_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 7,UrbanPopgen_Plate26_7-11-23_data.csv,1.0000000000000002,0.0032162896796788056,0,0,0.9967837103203213,D,D,A
UR9 rex,Sample 8_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Jun,Summer,Wet,Sample 8,UrbanPopgen_Plate26_7-11-23_data.csv,1.0000000000000002,0.009210757750825293,0.0031249926581385745,0,0.9876642495910363,D,D,AB
