ID,Sample.Plate,Species,Region,Site,CollectionDate,Season,Rain,sampleName,fileName,totalSym,propA,propB,propC,propD,dom,coDom,background
urban_116,Sample 9_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Oct,Fall,Wet,Sample 9,UrbanPopgen_Plate26_7-11-23_data.csv,0.9999999999999999,0.006161834503590874,0,0,0.993838165496409,D,D,A
urban_120,Sample 10_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Oct,Fall,Wet,Sample 10,UrbanPopgen_Plate26_7-11-23_data.csv,1.0000000000000002,0.00416343866804722,0.9952532506082201,0,5.833107237328093e-4,B,B,AD
urban_123,Sample 11_UrbanPopgen_Plate26_7-11-23_data.csv,Pseu,Miami urban,MacArthur North,22-Oct,Fall,Wet,Sample 11,UrbanPopgen_Plate26_7-11-23_data.csv,1,0.32653017151790864,0,0,0.6734698284820914,D,DA,""
urban_124,Sample 1_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,22-Oct,Fall,Wet,Sample 1,UrbanPopgen_Plate27_7-13-23_data.csv,1,0.006592263494038269,0.0073385472077286155,0,0.9860691892982331,D,D,AB
urban_125,Sample 2_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,22-Oct,Fall,Wet,Sample 2,UrbanPopgen_Plate27_7-13-23_data.csv,1,0.38149310806179454,0.0023286402086884596,9.029903023201174e-5,0.616087952699285,D,DA,BC
urban_126,Sample 3_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,22-Oct,Fall,Wet,Sample 3,UrbanPopgen_Plate27_7-13-23_data.csv,0.9999999999999999,0.003231361013891039,0.9950613913318406,3.1037482340677834e-4,0.0013968728308615657,B,B,ACD
urban_127,Sample 4_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,22-Oct,Fall,Wet,Sample 4,UrbanPopgen_Plate27_7-13-23_data.csv,1,0.5404086615768722,0,0,0.45959133842312794,A,AD,""
urban_129,Sample 5_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,22-Oct,Fall,Wet,Sample 5,UrbanPopgen_Plate27_7-13-23_data.csv,0.9999999999999999,0.005665101124993177,0.9913187311966324,0,0.0030161676783743044,B,B,AD
urban_181,Sample 6_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,23-Jan,Winter,Dry,Sample 6,UrbanPopgen_Plate27_7-13-23_data.csv,1,0.004140388667933554,0.9956760823947066,1.8352893735986e-4,0,B,B,AC
urban_183,Sample 7_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,23-Jan,Winter,Dry,Sample 7,UrbanPopgen_Plate27_7-13-23_data.csv,1,0.001132463307265214,0.9939336467252501,0.004933889967484738,0,B,B,AC
urban_185,Sample 8_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,23-Jan,Winter,Dry,Sample 8,UrbanPopgen_Plate27_7-13-23_data.csv,1.0000000000000002,0.0014400215623239948,0.9984503032032707,8.47595377191047e-6,1.0119928063350582e-4,B,B,ACD
urban_186,Sample 9_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,23-Jan,Winter,Dry,Sample 9,UrbanPopgen_Plate27_7-13-23_data.csv,1,0.005894090150860385,0.993986352417338,1.1955743180160944e-4,0,B,B,AC
urban_187,Sample 10_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,23-Jan,Winter,Dry,Sample 10,UrbanPopgen_Plate27_7-13-23_data.csv,1,0.00156667221901394,0.01195145553351821,0,0.9864818722474679,D,D,AB
urban_188,Sample 11_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,MacArthur North,23-Jan,Winter,Dry,Sample 11,UrbanPopgen_Plate27_7-13-23_data.csv,1,2.2799161283022193e-4,0.9996151275653303,0,1.5688082183939328e-4,B,B,AD
UR21,Sample 12_UrbanPopgen_Plate27_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,Sample 12,UrbanPopgen_Plate27_7-13-23_data.csv,2,1,0.021669007583062484,0,0.9783309924169376,A,AD,B
UR22 rex2,Sample 1_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,Sample 1,UrbanPopgen_Plate28_7-13-23_data.csv,1,0.008884585939771646,0.11975425717768268,0,0.8713611568825457,D,DB,A
UR23 rex2,Sample 2_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,Sample 2,UrbanPopgen_Plate28_7-13-23_data.csv,2,0.17026791812674102,0.829732081873259,1,0,C,CAB,""
UR24,Sample 3_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,Sample 3,UrbanPopgen_Plate28_7-13-23_data.csv,1,0.0026918225079184746,0.9965752306387511,0,7.329468533305285e-4,B,B,AD
UR25 rex,Sample 4_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,Sample 4,UrbanPopgen_Plate28_7-13-23_data.csv,2,1,0.9999951384880941,4.861511905942403e-6,0,A,AB,C
UR26 rex2,Sample 5_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,Sample 5,UrbanPopgen_Plate28_7-13-23_data.csv,1,0,0,0,1,D,D,""
UR27 rex,Sample 6_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,Sample 6,UrbanPopgen_Plate28_7-13-23_data.csv,1,0.006274323724609749,7.800188931453494e-4,0,0.9929456573822449,D,D,AB
UR28 rex,Sample 7_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,Sample 7,UrbanPopgen_Plate28_7-13-23_data.csv,1,0,0.19814529291226166,0,0.8018547070877383,D,DB,""
UR29,Sample 8_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,Sample 8,UrbanPopgen_Plate28_7-13-23_data.csv,0.9999999999999999,0.0016292857820364103,0,0,0.9983707142179635,D,D,A
UR30,Sample 9_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jun,Summer,Wet,Sample 9,UrbanPopgen_Plate28_7-13-23_data.csv,1,0,0,0,1,D,D,""
urban_003,Sample 10_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 10,UrbanPopgen_Plate28_7-13-23_data.csv,1,1.3147309325327972e-4,0.9996548587902884,1.1153415392340428e-4,1.0213396253500972e-4,B,B,ACD
urban_004,Sample 11_UrbanPopgen_Plate28_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 11,UrbanPopgen_Plate28_7-13-23_data.csv,1,0.010754138562429736,0.1350222721531486,7.867563815105508e-4,0.8534368329029112,D,DB,AC
urban_007,Sample 1_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 1,UrbanPopgen_Plate29_7-13-23_data.csv,2,0.0044132887499893254,0.9955867112500106,1,0,C,CB,A
urban_008,Sample 2_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 2,UrbanPopgen_Plate29_7-13-23_data.csv,1,0.014701706354766827,0.9599630079603554,0,0.02533528568487772,B,B,AD
urban_011,Sample 3_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 3,UrbanPopgen_Plate29_7-13-23_data.csv,1,0.0032175400965341046,0.9940770608861225,1.7984513983655512e-5,0.002687414503359824,B,B,ACD
urban_014,Sample 4_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 4,UrbanPopgen_Plate29_7-13-23_data.csv,2,0,0.9993252464174391,1,6.74753582560779e-4,C,CB,D
urban_018,Sample 5_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 5,UrbanPopgen_Plate29_7-13-23_data.csv,1,0.10662255341371336,0,3.47980850806611e-4,0.89302946573548,D,DA,C
urban_022,Sample 6_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 6,UrbanPopgen_Plate29_7-13-23_data.csv,2,0.342593586395188,0.6549173561388196,1,0.002489057465992343,C,CAB,D
urban_023,Sample 7_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 7,UrbanPopgen_Plate29_7-13-23_data.csv,1,0.036430353460249046,0.9242637936424462,0.001280173529445973,0.03802567936785881,B,B,ACD
urban_026,Sample 8_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 8,UrbanPopgen_Plate29_7-13-23_data.csv,1,9.841143758397173e-4,0.009408457499193019,0,0.9896074281249673,D,D,AB
urban_027,Sample 9_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 9,UrbanPopgen_Plate29_7-13-23_data.csv,2,0.3493341887674465,0.6464368384967178,1,0.004228972735835714,C,CAB,D
urban_029,Sample 10_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 10,UrbanPopgen_Plate29_7-13-23_data.csv,2,2.4360827640879063e-4,1,0,0.9997563917235913,B,BD,A
urban_032,Sample 11_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 11,UrbanPopgen_Plate29_7-13-23_data.csv,1,0.002955093437536132,0.9970449065624639,0,0,B,B,A
urban_033,Sample 12_UrbanPopgen_Plate29_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 12,UrbanPopgen_Plate29_7-13-23_data.csv,1,0.002564360053957071,0.9965976224580305,8.380174880123656e-4,0,B,B,AC
urban_034,Sample 1_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 1,UrbanPopgen_Plate30_7-13-23_data.csv,0.9999999999999999,0.0015377700181843494,0.0034353031548764196,0,0.9950269268269392,D,D,AB
urban_035,Sample 2_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 2,UrbanPopgen_Plate30_7-13-23_data.csv,1,0.02810502213301722,0.29021102495113754,0,0.6816839529158453,D,DB,A
urban_036,Sample 3_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 3,UrbanPopgen_Plate30_7-13-23_data.csv,1.0000000000000002,0.010737175456058318,0.9891673676393219,9.54569046199031e-5,0,B,B,AC
urban_037,Sample 4_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 4,UrbanPopgen_Plate30_7-13-23_data.csv,1,0.068587071410793,0.9260713696500942,1.96464368074646e-5,0.005321912502305259,B,B,ACD
urban_038,Sample 5_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 5,UrbanPopgen_Plate30_7-13-23_data.csv,1,0.021837515282333117,0.9781624847176669,0,0,B,B,A
urban_039,Sample 6_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 6,UrbanPopgen_Plate30_7-13-23_data.csv,1,0.03388175967492676,0.963902367905347,0,0.002215872419726269,B,B,AD
urban_040,Sample 7_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 7,UrbanPopgen_Plate30_7-13-23_data.csv,1,0.20054649252333578,0.7994535074766642,0,0,B,BA,""
P1,Sample 8_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Oct,Fall,Wet,Sample 8,UrbanPopgen_Plate30_7-13-23_data.csv,1,0.019273070042004393,0.9780068032753989,3.996705967881598e-4,0.002320456085808532,B,B,ACD
urban_139,Sample 9_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Oct,Fall,Wet,Sample 9,UrbanPopgen_Plate30_7-13-23_data.csv,1,0.006182607668922193,0,0,0.9938173923310779,D,D,A
urban_148 rex,Sample 10_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Oct,Fall,Wet,Sample 10,UrbanPopgen_Plate30_7-13-23_data.csv,0.9999999999999999,0.010150573170324681,0.9852567174378388,2.2186521975247084e-5,0.004570522869861199,B,B,ACD
urban_152,Sample 11_UrbanPopgen_Plate30_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Oct,Fall,Wet,Sample 11,UrbanPopgen_Plate30_7-13-23_data.csv,1,0.0023037632839554944,0.11868736845683453,0,0.87900886825921,D,DB,A
urban_155,Sample 1_UrbanPopgen_Plate31_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Oct,Fall,Wet,Sample 1,UrbanPopgen_Plate31_7-13-23_data.csv,1,0.280918978530875,0.012951699835879025,0,0.7061293216332459,D,DA,B
urban_161 rex,Sample 2_UrbanPopgen_Plate31_7-13-23_data.csv,Pseu,Miami urban,Star Island,22-Oct,Fall,Wet,Sample 2,UrbanPopgen_Plate31_7-13-23_data.csv,1,0,0.003600125278040576,0,0.9963998747219595,D,D,B
urban_193,Sample 3_UrbanPopgen_Plate31_7-13-23_data.csv,Mcav,Miami urban,MacArthur North,23-Jan,Winter,Dry,Sample 3,UrbanPopgen_Plate31_7-13-23_data.csv,1,0.28367760641688033,0,0,0.7163223935831197,D,DA,""
urban_209,Sample 4_UrbanPopgen_Plate31_7-13-23_data.csv,Mcav,Miami urban,MacArthur North,23-Jan,Winter,Dry,Sample 4,UrbanPopgen_Plate31_7-13-23_data.csv,1,0.2729571405379064,0,0,0.7270428594620936,D,DA,""
urban_210,Sample 5_UrbanPopgen_Plate31_7-13-23_data.csv,Mcav,Miami urban,MacArthur North,23-Jan,Winter,Dry,Sample 5,UrbanPopgen_Plate31_7-13-23_data.csv,2,0.36656861668756124,0,1,0.6334313833124389,C,CAD,""
urban_012,Sample 6_UrbanPopgen_Plate31_7-13-23_data.csv,Mcav,Miami urban,Star Island,22-Jul,Summer,Wet,Sample 6,UrbanPopgen_Plate31_7-13-23_data.csv,1,0.19567067639111488,0,0,0.8043293236088851,D,DA,""
urban_072,Sample 7_UrbanPopgen_Plate31_7-13-23_data.csv,Mcav,Miami urban,Star Island,22-Sep,Fall,Wet,Sample 7,UrbanPopgen_Plate31_7-13-23_data.csv,0.9999999999999999,0.23183649800556172,0,1.484985241142303e-5,0.7681486521420268,D,DA,C
urban_073,Sample 8_UrbanPopgen_Plate31_7-13-23_data.csv,Mcav,Miami urban,Star Island,22-Sep,Fall,Wet,Sample 8,UrbanPopgen_Plate31_7-13-23_data.csv,1,0.13699508315503814,0,1.265665295042211e-5,0.8629922601920115,D,DA,C
urban_075,Sample 9_UrbanPopgen_Plate31_7-13-23_data.csv,Mcav,Miami urban,Star Island,22-Sep,Fall,Wet,Sample 9,UrbanPopgen_Plate31_7-13-23_data.csv,1,0.28529137793269094,0,4.7559365286679895e-5,0.7146610627020223,D,DA,C
M2,Sample 10_UrbanPopgen_Plate31_7-13-23_data.csv,Mcav,Miami urban,Star Island,22-Oct,Fall,Wet,Sample 10,UrbanPopgen_Plate31_7-13-23_data.csv,1,0.33574388647263065,0,0,0.6642561135273694,D,DA,""
urban_097,Sample 11_UrbanPopgen_Plate31_7-13-23_data.csv,Ofav,Miami offshore,Rainbow Reef,22-Oct,Fall,Wet,Sample 11,UrbanPopgen_Plate31_7-13-23_data.csv,1,0.563415739235089,0.01965735888702317,9.319540513034681e-4,0.41599494782658436,A,AD,BC
OS16 rex,Sample 12_UrbanPopgen_Plate31_7-13-23_data.csv,Pseu,Miami offshore,Rainbow Reef,22-Jun,Summer,Wet,Sample 12,UrbanPopgen_Plate31_7-13-23_data.csv,1,0.008795893902268178,0.9912041060977318,0,0,B,B,A
urban_087,Sample 1_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Emerald Reef,22-Oct,Fall,Wet,Sample 1,UrbanPopgen_Plate32_7-13-23_data.csv,1,0,0.42362275577244646,0,0.5763772442275535,D,DB,""
urban_088,Sample 2_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Emerald Reef,22-Oct,Fall,Wet,Sample 2,UrbanPopgen_Plate32_7-13-23_data.csv,0.9999999999999999,0.009226076511330393,0.99077392348866955,0,0,B,B,A
urban_089,Sample 3_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Emerald Reef,22-Oct,Fall,Wet,Sample 3,UrbanPopgen_Plate32_7-13-23_data.csv,1,0.19611642027179024,0.7932901715131736,2.1338281521558086e-4,0.010380025399820584,B,BA,CD
urban_158b,Sample 4_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Emerald Reef,23-Jan,Winter,Dry,Sample 4,UrbanPopgen_Plate32_7-13-23_data.csv,1,0.012262905838354175,0.5331277246021987,1.1702663635875683e-4,0.4544923429230883,B,BD,AC
urban_159b,Sample 5_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Emerald Reef,23-Jan,Winter,Dry,Sample 5,UrbanPopgen_Plate32_7-13-23_data.csv,2,0.36296996417129956,0.6357671816332805,1,0.0012628541954199167,C,CAB,D
urban_161b,Sample 6_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Emerald Reef,23-Jan,Winter,Dry,Sample 6,UrbanPopgen_Plate32_7-13-23_data.csv,1,0.006616686280009596,0.09149208554739881,0,0.9018912281725916,D,D,AB
urban_163b,Sample 7_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Emerald Reef,23-Jan,Winter,Dry,Sample 7,UrbanPopgen_Plate32_7-13-23_data.csv,1,0.018629968793461724,0.014645907701373133,2.7278272492205722e-5,0.966696845232673,D,D,ABC
urban_166,Sample 8_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Emerald Reef,23-Jan,Winter,Dry,Sample 8,UrbanPopgen_Plate32_7-13-23_data.csv,1,0,1,0,0,B,B,""
nmfs_001 cc5,Sample 9_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Rainbow Reef,21-Jan,Winter,Dry,Sample 9,UrbanPopgen_Plate32_7-13-23_data.csv,1,0.0013799772100883127,0.12856903653529456,0,0.8700509862546172,D,DB,A
nmfs_002,Sample 10_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Rainbow Reef,21-Jan,Winter,Dry,Sample 10,UrbanPopgen_Plate32_7-13-23_data.csv,1,0.0065445857936235995,0.7506710540776931,0,0.2427843601286833,B,BD,A
nmfs_003,Sample 11_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Rainbow Reef,21-Jan,Winter,Dry,Sample 11,UrbanPopgen_Plate32_7-13-23_data.csv,1,0.0012997849590817814,0.24866333499714105,0.49274913174455737,0.25728774829921985,"",BCD,A
nmfs_004,Sample 12_UrbanPopgen_Plate32_7-13-23_data.csv,Ofav,Miami offshore,Rainbow Reef,21-Jan,Winter,Dry,Sample 12,UrbanPopgen_Plate32_7-13-23_data.csv,1,0,0.47935857938264853,0,0.5206414206173514,D,DB,""
OS3 rex2,Sample 1_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Emerald Reef,22-Jun,Summer,Wet,Sample 1,UrbanPopgen_Plate33_7-17-23_data.csv,1,0.7702704665973584,0.22972953340264154,0,0,A,AB,""
OS4 rex2,Sample 2_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Emerald Reef,22-Jun,Summer,Wet,Sample 2,UrbanPopgen_Plate33_7-17-23_data.csv,1,0.010751940819471298,0,4.4532792081800775e-4,0.9888027312597107,D,D,AC
urban_326,Sample 3_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Emerald Reef,23-Jun,Summer,Wet,Sample 3,UrbanPopgen_Plate33_7-17-23_data.csv,1.9999999999999998,0.02445102401567667,1,0.9111161408102776,0.06443283517404572,B,BC,AD
urban_307,Sample 4_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Rainbow Reef,23-Jun,Summer,Wet,Sample 4,UrbanPopgen_Plate33_7-17-23_data.csv,3,1,1,0.15729100953975078,0.8427089904602492,A,ABCD,""
urban_308,Sample 5_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Rainbow Reef,23-Jun,Summer,Wet,Sample 5,UrbanPopgen_Plate33_7-17-23_data.csv,1,0.9984418420912038,0.0013879459926382646,0,1.7021191615801306e-4,A,A,BD
urban_309,Sample 6_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Rainbow Reef,23-Jun,Summer,Wet,Sample 6,UrbanPopgen_Plate33_7-17-23_data.csv,1,0.9947552658997285,0.005244734100271451,0,0,A,A,B
urban_310,Sample 7_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Rainbow Reef,23-Jun,Summer,Wet,Sample 7,UrbanPopgen_Plate33_7-17-23_data.csv,1,0,0.9994536576219527,5.463423780472474e-4,0,B,B,C
urban_318,Sample 8_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Rainbow Reef,23-Jun,Summer,Wet,Sample 8,UrbanPopgen_Plate33_7-17-23_data.csv,2,2.885496770155537e-4,1,4.019937291752748e-4,0.9993094565938093,B,BD,AC
urban_320,Sample 9_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami offshore,Rainbow Reef,23-Jun,Summer,Wet,Sample 9,UrbanPopgen_Plate33_7-17-23_data.csv,1,0.0011390283811018804,0.09594963189342198,0,0.9029113397254762,D,D,AB
urban_213,Sample 10_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 10,UrbanPopgen_Plate33_7-17-23_data.csv,1,0,0,0,1,D,D,""
urban_214,Sample 11_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 11,UrbanPopgen_Plate33_7-17-23_data.csv,1,0.7181010691565574,0,0,0.28189893084344264,A,AD,""
urban_222,Sample 12_UrbanPopgen_Plate33_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 12,UrbanPopgen_Plate33_7-17-23_data.csv,1,0,0,0,1,D,D,""
urban_224,Sample 1_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 1,UrbanPopgen_Plate34_7-17-23_data.csv,2,0.048777337184615556,1,0,0.9512226628153844,B,BD,A
urban_226,Sample 2_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 2,UrbanPopgen_Plate34_7-17-23_data.csv,1,0.0326497874842535,0,0,0.9673502125157466,D,D,A
urban_231,Sample 3_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 3,UrbanPopgen_Plate34_7-17-23_data.csv,0.9999999999999999,1.0426706911329007e-4,0,0,0.9998957329308866,D,D,A
urban_240,Sample 4_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 4,UrbanPopgen_Plate34_7-17-23_data.csv,1,0.002798874251382663,0,0,0.9972011257486173,D,D,A
urban_243,Sample 5_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 5,UrbanPopgen_Plate34_7-17-23_data.csv,1,0.0017170996399143872,0,0,0.9982829003600856,D,D,A
urban_331,Sample 6_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami offshore,Emerald Reef,23-Jul,Summer,Wet,Sample 6,UrbanPopgen_Plate34_7-17-23_data.csv,1,0,0,0,1,D,D,""
urban_332,Sample 7_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami offshore,Emerald Reef,23-Jul,Summer,Wet,Sample 7,UrbanPopgen_Plate34_7-17-23_data.csv,2,1,0,0.9781009046705893,0.021899095329410746,A,AC,D
urban_333,Sample 8_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami offshore,Emerald Reef,23-Jul,Summer,Wet,Sample 8,UrbanPopgen_Plate34_7-17-23_data.csv,2,1,0,0,1,A,AD,""
urban_334,Sample 9_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami offshore,Emerald Reef,23-Jul,Summer,Wet,Sample 9,UrbanPopgen_Plate34_7-17-23_data.csv,1,0,0,0,1,D,D,""
urban_335,Sample 10_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami offshore,Emerald Reef,23-Jul,Summer,Wet,Sample 10,UrbanPopgen_Plate34_7-17-23_data.csv,2,1,1,0,0,A,AB,""
urban_222,Sample 11_UrbanPopgen_Plate34_7-17-23_data.csv,Dlab,Miami urban,Belle Isle,23-Apr,Spring,Dry,Sample 11,UrbanPopgen_Plate34_7-17-23_data.csv,1,0.08517416060834367,0,0,0.9148258393916564,D,D,A
